nýtsluland;1993 Jan;1993 Feb;1993 Mar;1993 Apr;1993 Mai;1993 Jun;1993 Jul;1993 Aug;1993 Sep;1993 Okt;1993 Nov;1993 Des;1994 Jan;1994 Feb;1994 Mar;1994 Apr;1994 Mai;1994 Jun;1994 Jul;1994 Aug;1994 Sep;1994 Okt;1994 Nov;1994 Des;1995 Jan;1995 Feb;1995 Mar;1995 Apr;1995 Mai;1995 Jun;1995 Jul;1995 Aug;1995 Sep;1995 Okt;1995 Nov;1995 Des;1996 Jan;1996 Feb;1996 Mar;1996 Apr;1996 Mai;1996 Jun;1996 Jul;1996 Aug;1996 Sep;1996 Okt;1996 Nov;1996 Des;1997 Jan;1997 Feb;1997 Mar;1997 Apr;1997 Mai;1997 Jun;1997 Jul;1997 Aug;1997 Sep;1997 Okt;1997 Nov;1997 Des;1998 Jan;1998 Feb;1998 Mar;1998 Apr;1998 Mai;1998 Jun;1998 Jul;1998 Aug;1998 Sep;1998 Okt;1998 Nov;1998 Des;1999 Jan;1999 Feb;1999 Mar;1999 Apr;1999 Mai;1999 Jun;1999 Jul;1999 Aug;1999 Sep;1999 Okt;1999 Nov;1999 Des;2000 Jan;2000 Feb;2000 Mar;2000 Apr;2000 Mai;2000 Jun;2000 Jul;2000 Aug;2000 Sep;2000 Okt;2000 Nov;2000 Des;2001 Jan;2001 Feb;2001 Mar;2001 Apr;2001 Mai;2001 Jun;2001 Jul;2001 Aug;2001 Sep;2001 Okt;2001 Nov;2001 Des;2002 Jan;2002 Feb;2002 Mar;2002 Apr;2002 Mai;2002 Jun;2002 Jul;2002 Aug;2002 Sep;2002 Okt;2002 Nov;2002 Des;2003 Jan;2003 Feb;2003 Mar;2003 Apr;2003 Mai;2003 Jun;2003 Jul;2003 Aug;2003 Sep;2003 Okt;2003 Nov;2003 Des;2004 Jan;2004 Feb;2004 Mar;2004 Apr;2004 Mai;2004 Jun;2004 Jul;2004 Aug;2004 Sep;2004 Okt;2004 Nov;2004 Des;2005 Jan;2005 Feb;2005 Mar;2005 Apr;2005 Mai;2005 Jun;2005 Jul;2005 Aug;2005 Sep;2005 Okt;2005 Nov;2005 Des;2006 Jan;2006 Feb;2006 Mar;2006 Apr;2006 Mai;2006 Jun;2006 Jul;2006 Aug;2006 Sep;2006 Okt;2006 Nov;2006 Des;2007 Jan;2007 Feb;2007 Mar;2007 Apr;2007 Mai;2007 Jun;2007 Jul;2007 Aug;2007 Sep;2007 Okt;2007 Nov;2007 Des;2008 Jan;2008 Feb;2008 Mar;2008 Apr;2008 Mai;2008 Jun;2008 Jul;2008 Aug;2008 Sep;2008 Okt;2008 Nov;2008 Des;2009 Jan;2009 Feb;2009 Mar;2009 Apr;2009 Mai;2009 Jun;2009 Jul;2009 Aug;2009 Sep;2009 Okt;2009 Nov;2009 Des;2010 Jan;2010 Feb;2010 Mar;2010 Apr;2010 Mai;2010 Jun;2010 Jul;2010 Aug;2010 Sep;2010 Okt;2010 Nov;2010 Des;2011 Jan;2011 Feb;2011 Mar;2011 Apr;2011 Mai;2011 Jun;2011 Jul;2011 Aug;2011 Sep;2011 Okt;2011 Nov;2011 Des;2012 Jan;2012 Feb;2012 Mar;2012 Apr;2012 Mai;2012 Jun;2012 Jul;2012 Aug;2012 Sep;2012 Okt;2012 Nov;2012 Des;2013 Jan;2013 Feb;2013 Mar;2013 Apr;2013 Mai;2013 Jun;2013 Jul;2013 Aug;2013 Sep;2013 Okt;2013 Nov;2013 Des;2014 Jan;2014 Feb;2014 Mar;2014 Apr;2014 Mai;2014 Jun;2014 Jul;2014 Aug;2014 Sep;2014 Okt;2014 Nov;2014 Des;2015 Jan;2015 Feb;2015 Mar;2015 Apr;2015 Mai;2015 Jun;2015 Jul;2015 Aug;2015 Sep;2015 Okt;2015 Nov;2015 Des;2016 Jan;2016 Feb;2016 Mar;2016 Apr;2016 Mai;2016 Jun;2016 Jul;2016 Aug;2016 Sep;2016 Okt;2016 Nov;2016 Des;2017 Jan;2017 Feb;2017 Mar;2017 Apr;2017 Mai;2017 Jun;2017 Jul;2017 Aug;2017 Sep;2017 Okt;2017 Nov;2017 Des;2018 Jan;2018 Feb;2018 Mar;2018 Apr;2018 Mai;2018 Jun;2018 Jul;2018 Aug;2018 Sep;2018 Okt;2018 Nov;2018 Des;2019 Jan;2019 Feb;2019 Mar;2019 Apr;2019 Mai;2019 Jun;2019 Jul;2019 Aug;2019 Sep;2019 Okt;2019 Nov;2019 Des;2020 Jan;2020 Feb;2020 Mar;2020 Apr;2020 Mai;2020 Jun;2020 Jul;2020 Aug;2020 Sep;2020 Okt;2020 Nov;2020 Des;2021 Jan;2021 Feb;2021 Mar;2021 Apr;2021 Mai;2021 Jun;2021 Jul;2021 Aug;2021 Sep;2021 Okt;2021 Nov;2021 Des;2022 Jan;2022 Feb;2022 Mar;2022 Apr;2022 Mai;2022 Jun;2022 Jul;2022 Aug;2022 Sep;2022 Okt;2022 Nov;2022 Des;2023 Jan;2023 Feb;2023 Mar;2023 Apr;2023 Mai;2023 Jun;2023 Jul;2023 Aug;2023 Sep;2023 Okt;2023 Nov
Malta;8678.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155.5;0;0;0;0;0;0;0;0;0;5.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;324.8;0;0;186.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1665.7;0;175.6;0;0;0;0;0;0;0;0;10.6;0;0;0;0;0;0;0;0;0;0;0;0;0;153.6;624.1;2977.7;15.3;0;579.5;393.3;0;0;0;0;0;0;0;102.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119.0;461.1;0;1600.0;0;169.2;103.5;890.5;0;0;0;0;0;91.4;0;0;0;1292.8;845.6;0;0;0;0;0;0;0;504.4;944.6;2896.1;0;0;0;0;0;177.7;0;0;0;0;0;0;0;0;0;0;0;0;0;1267.9;0;3302.7;0;0;0;344.9;0;198.3;24.6;0;0;0;0;8852.4;0;0;0;0;0
Marokko;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2466.7;0;0;0;0;0;0;0;2037.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;467.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;489.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Marshalloyggjar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1186.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;613.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Meksiko;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;588.4;1143.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Miðafrikalýðveldið;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Moldova;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;203.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;701.1;0;0;0;0;0;0;0;0;0;0;0;0;78.0;78.0;97.8;489.9;98.3;0;0;0;0;0;0;0;0;0;0;0;141.7;0;214.6;0;105.9;0;0;0;0;0;0;0;0;0;662.6;0;2196.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1561.6;0;2837.9;0;0;1522.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1033.7;0;0;0;0;0;0;0;0;0;0;0
Mosambik;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;308.8;0;0;0;0;0;0;0;0;0;22.8;0;0;0;0;0;28.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Móritius;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;294.6;477.9;388.0;0;0;0;0;0;615.2;0;57.5;235.6;15.2;660.4;102.8;0;0;0;101.1;0;233.5;0;166.1;101.1;18.6;0;0;96.0;15.0;0;0;0;0;0;0;0;0;0;0;4303.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44.8;0;0;0;0;0;0;0;0;0;0;0;0;0;83.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;851.3;0;0;0;0;0;0;178.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Namibia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9000.0;0;0;0;0;0;0;0;0;9500.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1007.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12000.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29.2;0;23.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.5;0;0;0;36.0;0;0;0;0;0;0;0
Nepal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Niðurlond;7757.8;4794.4;4385.6;9622.4;3293.3;2249.6;1901.1;3847.2;1157.1;10150.6;2957.9;3164.3;4583.3;861.0;3834.6;4563.7;1503.5;3155.7;2524.5;1218.8;8613.3;1222.2;6714.6;3671.7;1931.6;722.1;7457.9;2054.9;3145.5;4070.6;1449.7;4299.6;683.5;2290.9;2367.6;3583.9;381.7;1909.2;3657.8;4408.5;6159.3;13757.1;3972.8;2375.1;6025.9;1725.1;3378.7;2501.3;2546.0;2137.0;4991.8;4399.6;6341.7;4289.3;8427.1;7955.2;6834.3;2296.9;1906.3;665.1;1973.3;2559.6;1357.7;1987.7;8666.9;4401.7;5246.9;460.1;6657.6;1602.9;5516.0;5403.3;2658.6;5130.4;829.9;3308.4;2801.7;1530.6;2346.7;3037.3;5604.2;5810.2;7110.8;2353.8;4506.8;5672.1;1199.4;5571.8;881.3;1382.1;5888.8;5703.1;1843.0;1956.8;543.4;658.3;5179.2;1168.6;5254.3;2892.8;490.3;1942.1;1915.6;1823.0;4269.3;742.6;5855.4;2328.3;2859.6;2385.3;3718.3;2393.7;2059.6;6495.9;3320.6;2170.3;1086.3;14641.6;3510.7;2634.0;2222.3;2436.1;1779.4;1648.4;430.5;1103.7;1606.4;1030.6;2143.5;3670.8;3009.6;2919.6;2571.4;1402.0;3414.7;2416.3;1820.8;873.4;1804.1;3315.9;1449.2;1967.9;4151.6;3023.9;3028.9;2635.3;3009.0;2768.5;3234.0;2781.2;1544.3;1766.4;1575.0;1654.4;2816.8;1502.7;3538.6;5100.2;7773.9;3481.5;955.0;1037.6;1207.8;545.2;1194.4;4196.7;3459.1;7342.6;2027.6;5200.3;3162.3;3344.5;3985.7;1349.7;14297.3;2195.7;2959.2;3101.0;3838.3;4819.2;2067.0;4268.7;7977.9;3897.1;6528.2;2273.5;4078.1;724.1;3121.7;2339.1;3075.0;2080.5;6104.5;3082.6;3004.5;4239.2;1716.1;2959.2;4656.2;3913.8;10931.0;4388.7;1782.1;2554.1;2801.7;3994.0;3574.0;9951.8;31326.5;2615.7;5927.4;8492.2;7927.4;19530.0;8137.7;5165.4;13433.9;1442.1;6575.2;3218.4;26406.4;44794.6;55448.0;91456.8;59749.8;45531.9;4672.7;4068.7;11756.4;12716.2;18363.7;59419.9;44342.2;51394.3;44939.3;56525.7;56074.2;19205.0;23253.5;5081.9;13453.9;22887.7;14147.4;47277.7;27066.4;36573.4;44501.4;65418.1;1731.3;10448.8;7980.6;5019.8;2267.1;7391.9;12989.2;9563.7;13546.0;20220.9;8806.1;30744.9;63889.2;44645.8;104066.7;19390.0;14509.4;4018.3;32276.7;16651.3;42109.8;10849.5;42052.6;7385.0;34094.7;33683.8;26131.2;3227.9;14107.5;57306.0;5844.4;25110.1;14335.4;4283.0;12968.2;24933.5;47443.8;26264.2;30927.7;17016.6;59326.0;41817.5;29654.4;15227.3;11993.6;19580.1;9551.1;18297.6;62249.2;95629.0;49802.0;3806.1;18567.4;4804.6;32953.5;2884.7;14397.2;21132.4;21693.0;3334.5;7214.7;15984.9;14508.5;31040.1;59761.7;32140.6;28261.5;17000.4;12388.8;25770.4;11754.8;20192.8;40744.4;64039.0;26192.4;12481.5;24762.3;22565.8;15475.1;10758.6;18771.9;27499.6;19482.5;52588.1;38502.2;29092.2;31890.2;6435.6;9621.5;17047.2;20603.4;20329.4;25674.5;42372.1;41074.2;54091.8;40037.1;50305.5;31279.8;48263.3;34152.7;42134.6;69267.9;56408.9;36361.5;55787.2;52239.2;64202.7;73557.3;65616.9;82308.6;58987.6;68625.6;36215.9;42002.4;26823.2;29688.6;38288.7;40201.2;32738.6;92252.3;42986.4;53398.7
Niger;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2566.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;649.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;709.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;441.9;0;0;0;0;0;0;0;0
